word,tfidf,tf
ioctl socketpair ioctl,0.6666600505870296,0.6274358044960835
socket bind syz_emit_ethernet,0.666255683478868,0.5773502691896258
bind syz_emit_ethernet,0.666255683478868,0.5773502691896258
syz_init_net_socket bind connect,0.664611820379839,0.5773502691896258
mmap syz_open_dev,0.6588966779230956,0.6357171543385486
socket ioctl bpf,0.6585187626039035,0.6015934317718556
listen socket connect ioctl,0.6568863283355422,0.5773502691896258
socket connect ioctl,0.6568863283355422,0.5773502691896258
syz_mount_image mount mount,0.6551329428973162,0.5773502691896258
write sendmsg,0.6467567669170953,0.5773502691896258
openat write sendmsg,0.6467567669170953,0.5773502691896258
syz_open_dev ioctl mmap,0.6443818507198525,0.5773502691896258
ioctl mmap,0.6443818507198525,0.5773502691896258
sendmmsg socket,0.642836060364147,0.5972305269684767
openat memfd_create,0.6425055171709827,0.6664471802110241
syz_open_procfs mkdir mount,0.6422382282229274,0.5773502691896258
syz_genetlink_get_family_id ioctl sendmsg sendmsg,0.6413745836670339,0.5773502691896258
ioctl sendmsg sendmsg syz_80211_join_ibss,0.6413745836670339,0.5773502691896258
sendmsg sendmsg syz_80211_join_ibss,0.6413745836670339,0.5773502691896258
perf_event_open bpf,0.6400960776302089,0.6422285251880866
openat ioctl syz_open_pts,0.6364675173089294,0.6220084679281462
ioctl dup3,0.6341776085824029,0.6220084679281462
sendto setsockopt,0.6294439032252872,0.6049770502885061
syz_mount_image openat openat,0.6278360568327233,0.5773502691896258
socketpair setsockopt sendmmsg,0.6278360568327233,0.5773502691896258
mount mkdir mount,0.6268335713004457,0.5773502691896258
mount mkdir,0.6268335713004457,0.5773502691896258
open mount,0.6211917218372881,0.5773502691896258
open mount mount,0.6211917218372881,0.5773502691896258
getsockopt ioctl,0.6196470885230536,0.6283399090911982
socket accept4,0.6157235130206238,0.6264661806998555
open mmap write,0.6139054715811755,0.6220084679281462
write perf_event_open,0.6139054715811755,0.6220084679281462
syz_open_dev fcntl ioctl,0.6110909833441133,0.5773502691896258
openat openat read,0.6110909833441133,0.5773502691896258
socket perf_event_open setsockopt,0.6110909833441133,0.5773502691896258
syz_usb_connect syz_usb_control_io syz_open_dev,0.6095848295368241,0.5773502691896258
syz_usb_control_io syz_open_dev,0.6095848295368241,0.5773502691896258
bind accept setsockopt sendmmsg,0.6046128764935008,0.5773502691896258
accept setsockopt sendmmsg,0.6046128764935008,0.5773502691896258
open ftruncate open fallocate,0.6023369153885767,0.5773502691896258
syz_mount_image open ftruncate,0.6023369153885767,0.5773502691896258
fallocate syz_mount_image,0.6023369153885767,0.5773502691896258
ftruncate open fallocate syz_mount_image,0.6023369153885767,0.5773502691896258
open fallocate syz_mount_image,0.6023369153885767,0.5773502691896258
ftruncate open fallocate,0.6023369153885767,0.5773502691896258
syz_mount_image open ftruncate open,0.6023369153885767,0.5773502691896258
socket recvmsg bpf,0.60206586651239,0.5773502691896258
accept4 sendmmsg sendmsg,0.6018615923704314,0.5773502691896258
socket bind accept4 accept4,0.6010507055141091,0.5773502691896258
accept4 accept4,0.6010507055141091,0.5773502691896258
bind accept4 accept4,0.6010507055141091,0.5773502691896258
mount open,0.5984976410009185,0.6433277011073807
io_uring_register io_uring_register,0.597775674284822,0.5773502691896258
syz_io_uring_setup io_uring_register io_uring_register,0.597775674284822,0.5773502691896258
perf_event_open syz_open_dev,0.5913455381632862,0.5823259464195609
perf_event_open syz_open_dev ioctl,0.5913455381632862,0.5823259464195609
open ioctl,0.5910808679633726,0.6332231653120917
bpf openat ioctl,0.5908192631525311,0.6078598116115637
socket setsockopt bind,0.5904028892709765,0.5515512235693257
openat read ioctl,0.5893197161677929,0.5773502691896258
read ioctl,0.5893197161677929,0.5773502691896258
syz_io_uring_setup io_uring_setup io_uring_register,0.5893197161677929,0.5773502691896258
syz_io_uring_setup io_uring_setup,0.5893197161677929,0.5773502691896258
syz_mount_image creat write,0.5893197161677929,0.5773502691896258
openat syz_open_procfs write,0.5893197161677929,0.5773502691896258
openat syz_open_procfs,0.5893197161677929,0.5773502691896258
syz_mount_image creat,0.5893197161677929,0.5773502691896258
syz_open_dev ioctl openat syz_open_dev,0.5816119259765348,0.5559363765072374
openat syz_open_dev,0.5816119259765348,0.5559363765072374
ioctl openat syz_open_dev,0.5816119259765348,0.5559363765072374
socket syz_genetlink_get_family_id socket ioctl,0.5797025749766003,0.5190286715103851
syz_genetlink_get_family_id socket ioctl sendmsg,0.5797025749766003,0.5190286715103851
syz_genetlink_get_family_id socket ioctl,0.5797025749766003,0.5190286715103851
socket syz_genetlink_get_family_id socket,0.5797025749766003,0.5190286715103851
mmap bind connect,0.579075540315505,0.5690355937288492
connect sendto,0.579075540315505,0.5690355937288492
socket mmap bind connect,0.579075540315505,0.5690355937288492
socket mmap bind,0.579075540315505,0.5690355937288492
mmap bind connect sendto,0.579075540315505,0.5690355937288492
bind connect sendto,0.579075540315505,0.5690355937288492
mmap bind,0.579075540315505,0.5690355937288492
syz_clone close,0.5773502691896257,0.5773502691896258
perf_event_open syz_clone,0.5773502691896257,0.5773502691896258
fstat syz_mount_image,0.5773502691896257,0.5773502691896258
mknod syz_fuse_mount,0.5773502691896257,0.5773502691896258
syz_clone statx,0.5773502691896257,0.5773502691896258
openat prlimit64 ioctl,0.5773502691896257,0.5773502691896258
openat prlimit64,0.5773502691896257,0.5773502691896258
open fstat,0.5773502691896257,0.5773502691896258
open fstat syz_mount_image,0.5773502691896257,0.5773502691896258
setxattr open,0.5773502691896257,0.5773502691896258
syz_fuse_mount mount,0.5773502691896257,0.5773502691896258
prlimit64 ioctl,0.5773502691896257,0.5773502691896258
perf_event_open syz_clone close,0.5773502691896257,0.5773502691896258
creat setxattr open,0.5773502691896257,0.5773502691896258
creat setxattr,0.5773502691896257,0.5773502691896258
mmap syz_clone,0.5773502691896257,0.5773502691896258
mknod syz_fuse_mount mount,0.5773502691896257,0.5773502691896258
