word,tfidf,tf
socket socket sendmsg sendmsg,0.8261468866111007,0.5850249857604999
mmap openat ioctl ioctl,0.8260276350190644,0.5948355100623564
perf_event_open bpf ioctl openat,0.8229365344053894,0.7415816237971964
bpf ioctl openat,0.8229365344053894,0.7415816237971964
socket ioctl bind sendmsg,0.8184842030999916,0.706390687463835
ioctl bind sendmsg,0.8184842030999916,0.706390687463835
socket connect sendmmsg sendmmsg,0.8143061293425691,0.7523324919850903
sendmmsg sendmmsg,0.8143061293425691,0.7523324919850903
connect sendmmsg sendmmsg,0.8143061293425691,0.7523324919850903
socket ioctl setsockopt sendto,0.8135223931189675,0.696923425058676
ioctl setsockopt sendto,0.8135223931189675,0.696923425058676
socket ioctl setsockopt,0.8111641623544098,0.7276526792518261
syz_open_dev memfd_create,0.8097625916512904,0.8355491589367869
bind sendmmsg,0.8091611900517879,0.7415816237971964
write sendfile,0.8088337983804637,0.8736182474920507
openat write write write,0.8054717745828803,0.6550647351710374
tkill ptrace,0.8040767546290435,0.8870847599490211
socket poll,0.8022883657966059,0.8355491589367869
bind bind,0.7997443297615208,0.737478422994713
syz_mount_image mkdirat,0.7995937683807053,0.8355491589367869
mmap syz_open_dev ioctl syz_open_dev,0.7933135435566037,0.6030226891555273
write syz_fuse_handle_req syz_fuse_handle_req,0.7887658691666228,0.805662565498497
ioctl socket connect,0.7886436765594028,0.7509981695739055
io_uring_register io_uring_register,0.7857987322023707,0.8130525295851417
setsockopt connect bpf,0.7813514732321615,0.7296034105381929
mount write,0.7813419442625978,0.7539368836398895
sendto socket,0.7714051675572335,0.8310679186583333
setsockopt recvmmsg,0.7697231703450141,0.7599244550246812
socket setsockopt mmap,0.7655410533425585,0.6749402764844792
setsockopt mmap,0.7655410533425585,0.6749402764844792
socket setsockopt syz_emit_ethernet,0.7646039818785795,0.638808777575926
openat sendmsg,0.7640016601949644,0.7821366217332333
socketpair ioctl sendmsg,0.753569453883126,0.7283279188659626
syz_open_dev syz_open_dev,0.7522293810521061,0.6935856641297407
connect sendfile,0.747304056396332,0.7071067811865476
bind connect sendfile,0.747304056396332,0.7071067811865476
getsockname sendmsg sendmsg sendmsg,0.7461028399969403,0.5563819973234118
socket mmap socket,0.7429361366884508,0.6664471802110241
sendmsg syz_80211_inject_frame,0.7388842052307745,0.6220084679281462
openat ioctl syz_open_procfs,0.734341441645685,0.696923425058676
ioctl syz_open_procfs ioctl,0.734341441645685,0.696923425058676
ioctl syz_open_procfs,0.734341441645685,0.696923425058676
openat ioctl syz_open_procfs ioctl,0.734341441645685,0.696923425058676
ioctl bind connect,0.7294209087156975,0.6896224110270242
socket ioctl bind connect,0.7294209087156975,0.6896224110270242
syz_fuse_handle_req openat ioctl,0.7277767357635082,0.6896224110270242
mkdirat openat mount,0.7272754883830723,0.7328918090474035
mkdirat openat mount read,0.7272754883830723,0.7328918090474035
setsockopt accept,0.7271009295312139,0.7309965401553764
perf_event_open sendmsg,0.7241119122859865,0.7294482101770294
ioctl socketpair,0.7240234920371093,0.696923425058676
socket setsockopt socket setsockopt,0.7225072842055844,0.5892556509887896
syz_emit_ethernet socket ioctl,0.7177962652779385,0.6056685427790558
perf_event_open ioctl ioctl,0.7165921558856778,0.6666666666666666
bpf perf_event_open ioctl ioctl,0.7165921558856778,0.6666666666666666
mmap bpf perf_event_open ioctl,0.7165921558856778,0.6666666666666666
bpf perf_event_open ioctl,0.7165921558856778,0.6666666666666666
bpf perf_event_open,0.7165921558856778,0.6666666666666666
mmap bpf perf_event_open,0.7165921558856778,0.6666666666666666
mmap socket ioctl,0.7149321167003264,0.6006983801937383
read read,0.7140023417664614,0.7024155641997517
connect connect,0.7126244188455122,0.6738309440820949
socket connect connect,0.7126244188455122,0.6738309440820949
syz_open_procfs ioctl ioctl,0.712206140148245,0.5773502691896258
mmap mmap mmap,0.7098804757563522,0.7070780491448723
ioctl syz_open_dev ioctl ioctl,0.7081939666917865,0.5372136049732795
syz_init_net_socket setsockopt,0.7080940977743406,0.6749402764844792
close openat,0.7053946623294857,0.696923425058676
