word,tfidf,tf
syz_usb_connect openat,0.9392276697754636,0.9855985596534889
syz_memcpy_off socket,0.9384200068716244,0.9248655564138277
socket syz_io_uring_submit io_uring_enter,0.9384200068716244,0.9248655564138277
syz_io_uring_setup syz_memcpy_off socket syz_io_uring_submit,0.9384200068716244,0.9248655564138277
syz_io_uring_setup syz_memcpy_off socket,0.9384200068716244,0.9248655564138277
syz_memcpy_off socket syz_io_uring_submit io_uring_enter,0.9384200068716244,0.9248655564138277
syz_memcpy_off socket syz_io_uring_submit,0.9384200068716244,0.9248655564138277
socket ioctl socket ioctl,0.9323652319953221,0.7704029321678556
open write,0.9314373822555511,0.9709582642968335
connect socket connect sendmmsg,0.9312895730904436,0.8017837257372732
socket connect socket connect,0.9312895730904436,0.8017837257372732
perf_event_open openat ioctl,0.9260332639092099,0.8179091240720858
getsockopt ioctl,0.9257811171084351,0.975787016968513
socket setsockopt setsockopt setsockopt,0.9169869876073183,0.8922303621374029
bpf socket socket,0.9084130970022019,0.8632805430751537
sendmsg sendmsg socket,0.9079674588025692,0.8151928889761245
open syz_mount_image acct,0.9069662858630625,0.9106836025229592
syz_mount_image acct,0.9069662858630625,0.9106836025229592
setsockopt syz_emit_ethernet,0.9021399632081067,0.9004676408045634
mknod mount,0.8995568213529327,0.9106836025229592
socket socket syz_genetlink_get_family_id,0.8985869821063153,0.793044664975633
getsockname sendmsg sendmsg sendmsg,0.8956411924481306,0.7676051560547259
epoll_ctl ioctl,0.8896952745980382,0.9106836025229592
epoll_create epoll_ctl ioctl,0.8896952745980382,0.9106836025229592
syz_init_net_socket syz_init_net_socket,0.8876194632634837,0.8164965809277261
syz_init_net_socket syz_init_net_socket syz_genetlink_get_family_id sendmsg,0.8876194632634837,0.8164965809277261
syz_init_net_socket syz_init_net_socket syz_genetlink_get_family_id,0.8876194632634837,0.8164965809277261
syz_open_dev dup2,0.8836444835081138,0.9106836025229592
ioctl bind sendto,0.882700106466261,0.7825762847374899
getsockopt setsockopt,0.8801334869481505,0.9879935531095929
socket getsockopt ioctl,0.8796157617868268,0.8672349349916347
openat syz_io_uring_setup syz_io_uring_submit,0.8773037103456952,0.8164965809277261
openat syz_io_uring_setup syz_io_uring_submit io_uring_enter,0.8773037103456952,0.8164965809277261
socket bind listen socket,0.8753043411526904,0.8652918264967807
bind listen socket,0.8753043411526904,0.8652918264967807
openat ioctl eventfd,0.8680004740288771,0.8497311128276556
